track_id,track_name,track_artist,playlist_name,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,cluster
3keUgTGEoZJt0QkzTB6kHg,Truffle Butter,Nicki Minaj,Hip-Hop 'n RnB,0.887,0.673,-6.846,0.0503,0.0743,4.06e-05,0.124,0.491,105.113,4
75O60YOeXQJsVeEpXvBpYh,Mystery Repeats,Pete Philly & Perquisite,Hip-Hop 'n RnB,0.813,0.683,-8.089,0.0784,0.121,0.0638,0.201,0.89,121.005,4
7LERfcxG7fhH8iuhmhe5Do,Weed Nap (Prod. by Sayez),Boaz,Hip-Hop 'n RnB,0.522,0.905,-5.922,0.409,0.0534,0.0,0.452,0.595,109.842,5
5PCe0RKfhq7wB7vyQOIg9w,Roll Up,Wiz Khalifa,Hip-Hop 'n RnB,0.523,0.805,-5.473,0.192,0.0524,0.0,0.0914,0.602,125.358,2
6eFVO2OQnuA59a09zVCHaR,Marijuana - Album Version (Edited),Kid Cudi,Hip-Hop 'n RnB,0.67,0.389,-10.389,0.0277,0.818,0.776,0.235,0.545,140.987,0
0eYo6e6lr0Xx9gxsCWyBD9,Black Ice,Boaz,Hip-Hop 'n RnB,0.689,0.779,-7.277,0.067,0.00813,0.0,0.361,0.431,115.114,2
2g8HN35AnVGIk7B8yMucww,Big Poppa - 2005 Remaster,The Notorious B.I.G.,Hip-Hop 'n RnB,0.778,0.578,-7.22,0.274,0.432,0.0,0.138,0.758,84.487,5
6aLt4PslIzYEoNx5opdeWR,Alles Wat Ik Wil,Winne,Hip-Hop 'n RnB,0.661,0.752,-6.123,0.0869,0.0214,0.00566,0.258,0.617,93.107,4
5ZOLcd8JCxHjrCQDp394IV,Pursuit Of Happiness (Nightmare),Kid Cudi,Hip-Hop 'n RnB,0.632,0.579,-9.036,0.0386,0.511,5.09e-05,0.29,0.294,115.294,0
3FWR4iiUUPHIK7OpiEgh8J,Lost Ones,J. Cole,Hip-Hop 'n RnB,0.727,0.781,-8.614,0.29,0.103,0.0,0.0537,0.682,81.076,5
6KdwBL0OFecxLc1cSV9WVp,The Morning,Raekwon,Hip-Hop 'n RnB,0.669,0.654,-4.594,0.336,0.0378,0.0,0.322,0.19,82.06,5
3Osd3Yf8K73aj4ySn6LrvK,No Church In The Wild,JAY-Z,Hip-Hop 'n RnB,0.654,0.751,-7.508,0.105,0.246,0.0179,0.167,0.568,92.781,4
62csqLJbdvAKb38rYijV1R,"Work Hard, Play Hard",Wiz Khalifa,Hip-Hop 'n RnB,0.818,0.675,-4.176,0.0655,0.118,1.65e-05,0.262,0.47,139.977,4
65rRB2mspD309xE6YimZTl,Clique,Kanye West,Hip-Hop 'n RnB,0.66,0.539,-5.947,0.324,0.0534,0.0,0.222,0.307,109.318,5
2ZLkHOVY7dqXIyhN4YQ4FH,Ms. Hill,Talib Kweli,Hip-Hop 'n RnB,0.479,0.671,-8.125,0.415,0.0505,0.0,0.458,0.278,89.238,5
6mZcNu9i8uhOYMiEAyEx81,How We Do,The Game,Hip-Hop 'n RnB,0.862,0.648,-7.401,0.251,0.0455,0.0,0.0332,0.637,98.012,5
4l59QWcA9F9qqvNc5pwDtL,Ali Bomaye,The Game,Hip-Hop 'n RnB,0.383,0.69,-5.299,0.452,0.0259,0.0,0.422,0.242,70.929,5
4675yUu8AUbE72T94BkLCD,Beautiful,Snoop Dogg,Hip-Hop 'n RnB,0.893,0.74,-4.936,0.132,0.299,0.0,0.0881,0.963,101.025,4
0fLILzjVXRCLC0lsNKcQ8I,P.I.M.P. - Snoop Dogg Remix,50 Cent,Hip-Hop 'n RnB,0.677,0.698,-5.793,0.352,0.0935,0.0,0.0511,0.83,78.443,5
1mUFR57zGeoooGf22RZysa,Outta Control - Remix,50 Cent,Hip-Hop 'n RnB,0.77,0.595,-6.004,0.256,0.0225,0.0,0.0936,0.535,91.989,5
0mMmhuNtbJalQCZy5VhVwk,GATman And Robbin,50 Cent,Hip-Hop 'n RnB,0.692,0.911,-6.402,0.172,0.382,6.97e-06,0.161,0.629,174.016,2
6so3XYH1yyeWFGskbQvDjQ,"OK, You're Right",50 Cent,Hip-Hop 'n RnB,0.533,0.596,-3.802,0.0891,0.0286,0.0,0.0684,0.454,97.237,2
2lT07B7yj0XFXdmeZJup7C,Twijfel,Fresku,Hip-Hop 'n RnB,0.654,0.917,-5.249,0.32,0.187,2.05e-06,0.0821,0.447,93.1,5
6lj0yxC8lnP3nHpits0vBa,Tante Lien,De Jeugd Van Tegenwoordig,Hip-Hop 'n RnB,0.768,0.654,-4.516,0.187,0.324,0.00101,0.0749,0.697,160.082,4
5taVRH80Ur4VIaSETLkAvi,Buma In Mijn Zak,De Jeugd Van Tegenwoordig,Hip-Hop 'n RnB,0.734,0.594,-7.355,0.199,0.0227,0.000376,0.377,0.559,155.047,5
4stm6lf1vQBSl7Eq4Npzr0,Big City Life,Mattafix,Hip-Hop 'n RnB,0.69,0.618,-9.36,0.0904,0.0175,3.26e-06,0.0891,0.733,174.038,4
0rRHFywFG6H7NAl2wMMCZg,Happy Birthday,Flipsyde,Hip-Hop 'n RnB,0.552,0.653,-6.881,0.228,0.329,0.0003,0.202,0.293,93.893,5
3m8CQnnfJJp4eQMWWl3zay,Drank in My Cup,Kirko Bangz,Hip-Hop 'n RnB,0.451,0.632,-7.98,0.297,0.0114,0.0,0.198,0.234,132.89,5
6wwAaPoX7Ce81Rn85Ntm89,Rack City,Tyga,Hip-Hop 'n RnB,0.927,0.33,-11.088,0.39,0.0577,1.19e-05,0.177,0.251,98.949,5
10xdkfa78toyEqtwZ1KrLR,Hard Knock Life (The Ghetto Anthem) - Radio Edit,JAY-Z,Hip-Hop 'n RnB,0.777,0.654,-6.513,0.348,0.0979,0.00215,0.0413,0.597,76.863,5
2MYl0er3UZ1RlKwRb5LODh,A.D.H.D,Kendrick Lamar,Hip-Hop 'n RnB,0.609,0.799,-6.883,0.24,0.33,0.0,0.108,0.582,157.74,5
2kzRSiyignH8yzPTrWvyPo,No Sleep,Wiz Khalifa,Hip-Hop 'n RnB,0.653,0.711,-6.454,0.0623,0.109,0.0,0.443,0.769,160.048,1
3VQjHDZKiksfFLm7Fg8dEF,Immortal - Edited Version,Kid Cudi,Hip-Hop 'n RnB,0.583,0.914,-2.295,0.158,0.155,1.43e-05,0.389,0.556,84.968,1
5YpZh8wfS4moRBk0ijNcXr,Harder Than You Think,Public Enemy,Hip-Hop 'n RnB,0.484,0.852,-4.442,0.274,0.0317,0.0,0.0547,0.766,103.578,5
6dkxcUSU1V88Nt0gx2RySZ,De Formule,De Jeugd Van Tegenwoordig,Hip-Hop 'n RnB,0.728,0.775,-7.094,0.0999,0.00273,0.00125,0.0535,0.801,114.984,4
184NJihoBmCTNpZZ9rKRDz,Tak Takie,U-niq,Hip-Hop 'n RnB,0.497,0.778,-5.937,0.464,0.0387,0.0,0.206,0.836,83.13,5
0YUwC8n3xid9r0udhAhMNV,Doag,Great Minds,Hip-Hop 'n RnB,0.8,0.812,-4.55,0.0447,0.0117,0.0,0.877,0.634,111.038,1
1VYSeEuL487kHNJe2MHePS,What's Up Fatlip,Fatlip,Hip-Hop 'n RnB,0.791,0.646,-3.02,0.337,0.0941,0.0,0.113,0.513,169.935,5
6Tsu3OsuMz4KEGKbOYd6A0,Hypnotize - 2007 Remaster,The Notorious B.I.G.,Hip-Hop 'n RnB,0.895,0.694,-4.384,0.275,0.176,0.0,0.292,0.632,93.944,5
3NGT0Td7H4Is1qrlDQJxma,Check Yo Self - Remix,Ice Cube,Hip-Hop 'n RnB,0.934,0.735,-6.668,0.251,0.031,8.6e-06,0.107,0.768,101.368,5
68GdZAAowWDac3SkdNWOwo,När solen går ner,AKI,Hip-Hop 'n RnB,0.812,0.784,-5.642,0.16,0.112,0.0,0.0925,0.755,91.991,4
0BqY7i5dFenEnkYGoK42Uv,The Format,AZ,Hip-Hop 'n RnB,0.644,0.808,-4.765,0.276,0.151,0.0105,0.0687,0.819,96.473,5
1TutDbND05vlHy9JwsrMJH,Picasso Baby,JAY-Z,Hip-Hop 'n RnB,0.562,0.738,-5.357,0.295,0.0176,6.22e-05,0.193,0.689,86.084,5
45kgqsq1g9liM5tvdKNhLa,F*ckwithmeyouknowigotit,JAY-Z,Hip-Hop 'n RnB,0.783,0.464,-8.122,0.293,0.0187,0.21,0.0699,0.261,128.138,5
7sjwaBQ6M3aVigYfBjm1sL,Ima Boss (feat. Rick Ross),Meek Mill,Hip-Hop 'n RnB,0.37,0.87,-2.09,0.271,0.0415,0.0,0.604,0.331,79.092,1
4kqluSwcQs3kqfK82ZrB93,Aston Martin Music,Rick Ross,Hip-Hop 'n RnB,0.57,0.58,-5.547,0.209,0.0125,0.0,0.0497,0.405,171.917,2
34OiAOGvUPoTRqU9aTC2UY,F.U.T.W.,JAY-Z,Hip-Hop 'n RnB,0.544,0.646,-8.031,0.256,0.0311,0.0,0.217,0.35,88.021,5
1aUT4xl8iiYNr6emik4qTB,I Need A Doctor,Dr. Dre,Hip-Hop 'n RnB,0.587,0.931,-4.426,0.467,0.103,1.16e-06,0.346,0.445,155.964,5
20LxTsa6936zOlzTWqoPVt,The Next Episode,Dr. Dre,Hip-Hop 'n RnB,0.92,0.891,-2.398,0.253,0.0313,0.0,0.083,0.311,95.295,5
2nVTEsjkG2vscrByFEqYp1,Je Weet Et,Thc,Hip-Hop 'n RnB,0.654,0.881,-5.557,0.355,0.212,1.54e-06,0.281,0.907,176.031,5
1TolStnotatVMP9GqIqukR,Een Barkie,De Jeugd Van Tegenwoordig,Hip-Hop 'n RnB,0.659,0.619,-8.377,0.0277,0.00356,0.000726,0.134,0.692,99.998,4
1qu0VCx2idnR4O0hfxqdUR,Dikke Tieten,Kempi,Hip-Hop 'n RnB,0.603,0.809,-5.582,0.0314,0.000132,0.0322,0.202,0.542,124.01,2
5NsLK0aBlbNVxHzh2TGUGo,Strange Clouds - feat. Lil Wayne,B.o.B,Hip-Hop 'n RnB,0.684,0.713,-4.777,0.211,0.0587,0.0,0.122,0.84,147.879,4
6mcu7D7QuABVwUGDwovOEh,If I Can't,50 Cent,Hip-Hop 'n RnB,0.886,0.626,-2.528,0.277,0.265,0.0,0.024,0.856,93.989,5
7B63pF2NOplH4n9YzZ6Vph,We Zijn 1,Winne,Hip-Hop 'n RnB,0.689,0.763,-8.62,0.0902,0.0608,0.0,0.312,0.589,80.973,4
6OnpdpwV97cpg5dHhtYWXL,Started From the Bottom,Drake,Hip-Hop 'n RnB,0.79,0.54,-6.959,0.183,0.0391,0.0,0.266,0.459,86.308,5
5HKJl9V8QDMflGBH0jFS85,Tijdmachine - Edit,Dio,Hip-Hop 'n RnB,0.875,0.867,-3.754,0.259,0.0632,0.0,0.26,0.678,98.004,5
49ySwzAyvxcNXOkOP6ZB1L,The Motto,Drake,Hip-Hop 'n RnB,0.774,0.431,-8.407,0.346,0.000146,1.99e-05,0.112,0.353,201.843,5
5Gis3rbXy28VG5WG8hmtZI,Have It Your Way,Rich Gang,Hip-Hop 'n RnB,0.686,0.836,-5.811,0.134,0.00582,0.0,0.206,0.416,81.969,4
5ngSGTy4Tw8cIBCMeIgoc9,Why We Thugs,Ice Cube,Hip-Hop 'n RnB,0.755,0.604,-5.436,0.417,0.382,0.0,0.125,0.663,98.458,5
4Tyv7nnNTHC6mR1pTubIrw,Drop It Like It's Hot,Snoop Dogg,Hip-Hop 'n RnB,0.912,0.553,-4.716,0.205,0.188,0.0,0.102,0.62,91.991,4
30Gd3snWllczPbz2Gd0JMe,Like Toy Soldiers,Eminem,Hip-Hop 'n RnB,0.52,0.768,-3.489,0.359,0.0193,0.00034,0.104,0.398,79.178,5
5Zi5RHFI0tWKkzoiob2OtU,Crack A Bottle,Eminem,Hip-Hop 'n RnB,0.604,0.812,-4.463,0.144,0.0872,0.0,0.255,0.362,81.563,2
69yVxyuRahEzs2taFMVVoO,Empire State Of Mind [Jay-Z + Alicia Keys],JAY-Z,Hip-Hop 'n RnB,0.495,0.933,-3.977,0.395,0.0294,0.0,0.503,0.815,173.414,1
5ZIfOjIDOpeoQR0ZFRNtPq,Already Home [Jay-Z + Kid Cudi],JAY-Z,Hip-Hop 'n RnB,0.553,0.866,-2.316,0.303,0.0697,0.0,0.73,0.617,80.923,1
7dltD9eEX7X1zk8JJ9BS0e,Superstar,Lupe Fiasco,Hip-Hop 'n RnB,0.572,0.822,-6.015,0.361,0.207,0.0,0.359,0.472,94.812,5
0osPX8TruIebOhKuG6GK8C,On My Level (feat. Too $hort),Wiz Khalifa,Hip-Hop 'n RnB,0.72,0.514,-7.108,0.132,0.146,0.00713,0.107,0.212,142.98,2
7JjlC99O9Gub3yKge26LyK,Wake Up,Wiz Khalifa,Hip-Hop 'n RnB,0.724,0.586,-6.946,0.188,0.426,0.0,0.152,0.676,172.067,5
17baAghWcrewNOcc9dCewx,Mockingbird,Eminem,Hip-Hop 'n RnB,0.621,0.672,-3.892,0.276,0.21,0.0,0.13,0.228,83.808,5
0FyBloIEdLS3f3SodFiju1,"Hold On, We're Going Home",Drake,Hip-Hop 'n RnB,0.765,0.452,-6.644,0.068,0.0033,4.64e-05,0.0916,0.331,100.002,4
5azeng4J5zhIjXmqRag2qQ,Hands On the Wheel (feat. a$Ap Rocky),ScHoolboy Q,Hip-Hop 'n RnB,0.646,0.778,-7.44,0.103,0.0173,0.0,0.0702,0.185,127.813,2
4go2hxLM6ijk0K76ZY0Nhd,Goldie,A$AP Rocky,Hip-Hop 'n RnB,0.68,0.843,-4.919,0.241,0.22,3.02e-05,0.378,0.743,81.958,5
2WwXhtq2knsErc7ojO0Dgb,My Life,The Game,Hip-Hop 'n RnB,0.673,0.766,-5.018,0.349,0.0724,0.0,0.0563,0.382,148.113,5
23kyUPJdiHQwmAH4NfCGvf,Martians Vs Goblins,The Game,Hip-Hop 'n RnB,0.476,0.81,-3.414,0.265,0.0803,0.0,0.568,0.642,83.309,1
1xLJLpfyQmQtEfF9qeO0DK,Touch It - Album Version/Vocal Up,Busta Rhymes,Hip-Hop 'n RnB,0.658,0.551,-6.62,0.37,0.0043,0.000108,0.197,0.442,138.335,5
6sDQ4uiWw9OdVrCXFLSlZt,Rap God,Eminem,Hip-Hop 'n RnB,0.712,0.838,-2.679,0.313,0.403,0.0,0.809,0.607,148.138,1
4QVOTT9CM2ftSLwnYGNDjd,Stan,Eminem,Hip-Hop 'n RnB,0.781,0.74,-5.065,0.208,0.0375,2.27e-06,0.449,0.527,80.056,1
1GMDpf82TUwTVBPYiu0dmR,Switch Lanes,Tyga,Hip-Hop 'n RnB,0.761,0.851,-4.371,0.234,0.556,0.000545,0.104,0.463,92.486,5
6iovySmAVi5FSbQgzTfoAG,Soundtrack 2 My Life,Kid Cudi,Hip-Hop 'n RnB,0.468,0.753,-6.761,0.115,0.454,1.33e-05,0.368,0.467,86.473,1
3uulVrxiI7iLTjOBZsaiF8,Donald Trump,Mac Miller,Hip-Hop 'n RnB,0.636,0.901,-7.094,0.118,0.119,0.0,0.391,0.836,162.994,1
6LN6yG3hwdYkx4gkhWMV86,Mojo So Dope,Kid Cudi,Hip-Hop 'n RnB,0.61,0.761,-8.147,0.0792,0.564,0.93,0.338,0.853,180.057,3
7EZPH9Px3gXlxD5KJDwtwc,Bandz A Make Her Dance (feat. Lil' Wayne & 2 Chainz),Juicy J,Hip-Hop 'n RnB,0.871,0.743,-5.442,0.277,0.00212,0.0,0.141,0.576,130.977,5
6I9Yt26av1rRl5UMHkMj62,Buzzin - Remix Explicit Version,Mann,Hip-Hop 'n RnB,0.724,0.938,-4.171,0.162,0.119,0.0,0.313,0.549,104.028,4
5zwz05jkQVT68CjUpPwFZe,N.Y. State of Mind,Nas,90's Hip Hop Ultimate Collection,0.665,0.91,-4.682,0.223,0.0394,0.0,0.227,0.887,84.099,4
5ByAIlEEnxYdvpnezg7HTX,Juicy - 2005 Remaster,The Notorious B.I.G.,90's Hip Hop Ultimate Collection,0.889,0.816,-4.67,0.247,0.472,0.0,0.204,0.777,96.056,5
2Mb3zpobD0CvJGWv6NpsPy,They Reminisce Over You (T.R.O.Y.),Pete Rock & C.L. Smooth,90's Hip Hop Ultimate Collection,0.761,0.683,-10.889,0.164,0.141,0.0,0.342,0.671,101.787,4
3ABG1UQTk0eLYUAeWkmfMi,Shimmy Shimmy Ya,Ol' Dirty Bastard,90's Hip Hop Ultimate Collection,0.814,0.481,-5.183,0.245,0.097,3.83e-05,0.0495,0.193,96.252,5
4TboAbE2pCUUB0fk6Q9rUU,I Used to Love H.E.R.,Common,90's Hip Hop Ultimate Collection,0.74,0.445,-13.222,0.397,0.074,3.4e-05,0.424,0.593,91.745,5
3TZwjdclvWt7iPJUnMpgcs,Jump Around,House Of Pain,90's Hip Hop Ultimate Collection,0.854,0.71,-6.32,0.0793,0.0113,8.72e-05,0.166,0.818,106.894,4
1w29UTa5uUvIri2tWtZ12Y,Hip Hop Hooray,Naughty By Nature,90's Hip Hop Ultimate Collection,0.862,0.642,-13.652,0.101,0.102,0.0,0.272,0.765,99.201,4
5FHXxdJeq1iAE9PjDTEgyd,The World Is Yours,Nas,90's Hip Hop Ultimate Collection,0.678,0.794,-6.186,0.14,0.274,1.68e-06,0.124,0.54,87.374,4
0PV1TFUMTBrDETzW6KQulB,93 'Til Infinity,Souls Of Mischief,90's Hip Hop Ultimate Collection,0.59,0.672,-11.792,0.412,0.125,1.04e-06,0.147,0.688,206.247,5
7N1Vjtzr1lmmCW9iasQ8YO,Survival of the Fittest,Mobb Deep,90's Hip Hop Ultimate Collection,0.813,0.703,-5.077,0.268,0.125,1.26e-06,0.237,0.241,94.828,5
1oTHteQbmJw15rPxPVXUTv,Insane in the Brain,Cypress Hill,90's Hip Hop Ultimate Collection,0.897,0.612,-10.489,0.211,0.0297,0.186,0.0894,0.767,102.305,4
5XhkV07Vou38wnrzwURUOC,Who Am I (What's My Name)?,Snoop Dogg,90's Hip Hop Ultimate Collection,0.692,0.833,-3.974,0.0492,0.000136,1.98e-05,0.515,0.692,96.814,1
3C09tEhYKCysPOVqmJxOTN,Fu-Gee-La,Fugees,90's Hip Hop Ultimate Collection,0.682,0.505,-11.709,0.138,0.137,0.0,0.234,0.4,89.954,0
4JYUDRtPZuVNi7FAnbHyux,"Flava in Ya Ear Remix (feat. Notorious B.I.G., L.L. Cool J, Busta Rhymes, Rampage)",Craig Mack,90's Hip Hop Ultimate Collection,0.52,0.847,-5.3,0.427,0.272,0.0,0.325,0.799,177.371,5
32WDVNZXIAuu7EqncTTKjH,Electric Relaxation,A Tribe Called Quest,90's Hip Hop Ultimate Collection,0.852,0.418,-12.823,0.42,0.246,0.35,0.126,0.651,98.237,5
119c93MHjrDLJTApCVGpvx,C.R.E.A.M.,Wu-Tang Clan,90's Hip Hop Ultimate Collection,0.479,0.549,-10.551,0.373,0.57,0.0239,0.127,0.576,180.985,5
6JI5wNWYdBw68GZjOMmgK5,Put It On,Big L,90's Hip Hop Ultimate Collection,0.711,0.62,-10.174,0.212,0.0175,0.0,0.134,0.805,179.817,5
34MRi5GRWHFUa731JBxFEl,Chief Rocka,Lords Of The Underground,90's Hip Hop Ultimate Collection,0.89,0.716,-9.673,0.296,0.174,0.000589,0.0657,0.656,99.988,5
3Y6XWs8xMlCngyIxNOFnsp,Sound of da Police,KRS-One,90's Hip Hop Ultimate Collection,0.794,0.95,-8.78,0.294,0.124,7.71e-05,0.133,0.324,94.984,5
1Sgj10byiGzPpI2IrXSFEn,Protect Ya Neck,Wu-Tang Clan,90's Hip Hop Ultimate Collection,0.817,0.552,-10.8,0.386,0.032,7.17e-06,0.826,0.808,102.011,1
0W2mz7mvaBaEsC4rmoRNPn,Slam,Onyx,90's Hip Hop Ultimate Collection,0.876,0.71,-12.908,0.347,0.0654,0.00312,0.918,0.724,98.305,1
0snDRsjNRMJhm7SVja8l6J,MC's Act Like They Don't Know,KRS-One,90's Hip Hop Ultimate Collection,0.855,0.798,-4.018,0.237,0.0101,0.000615,0.628,0.855,90.429,1
3lGBvPUgO7MJltUnBlOpe9,Mass Appeal,Gang Starr,90's Hip Hop Ultimate Collection,0.808,0.726,-8.435,0.252,0.0208,0.276,0.129,0.616,96.12,5
6SI4JD7iyQ0rrudhCNtMv0,"Ice Cream (feat. Ghostface Killah, Method Man & Cappadonna)",Raekwon,90's Hip Hop Ultimate Collection,0.683,0.902,-7.389,0.291,0.219,0.000761,0.226,0.724,90.447,5
7Kutf53V4k0CvU4nKu5oK6,Real Hip-Hop,Das EFX,90's Hip Hop Ultimate Collection,0.858,0.76,-7.895,0.254,0.0217,0.0,0.322,0.951,93.082,5
5fyRqeycMofUoGmDis5Gu6,Bucktown,Smif-N-Wessun,90's Hip Hop Ultimate Collection,0.769,0.836,-4.15,0.244,0.0618,0.0,0.182,0.651,88.978,5
3HCzj965m8Fz2E8wZkir6q,They Want EFX,Das EFX,90's Hip Hop Ultimate Collection,0.755,0.459,-12.84,0.358,0.115,0.0,0.0851,0.597,98.454,5
6Xio661Y2iL7SDKFFOG9cv,Who Got Da Props,Black Moon,90's Hip Hop Ultimate Collection,0.805,0.653,-11.251,0.185,0.138,0.0,0.1,0.257,100.349,5
7bp5DfkdK1OAvNJ1U4HfDA,Shadowboxin',GZA,90's Hip Hop Ultimate Collection,0.704,0.642,-10.11,0.39,0.00704,1.43e-06,0.161,0.72,92.09,5
7IwURvEfVcdxUCjLKUu6sv,Shame On a Nigga,Wu-Tang Clan,90's Hip Hop Ultimate Collection,0.889,0.466,-10.74,0.36,0.0846,7.44e-06,0.384,0.403,100.17,5
4kxAgnWw4GKmqcuUiXn60o,Represent,Nas,90's Hip Hop Ultimate Collection,0.702,0.832,-4.964,0.318,0.02,2.8e-06,0.189,0.619,92.362,5
2FWmKZ3kNbVsKGhuNHsltW,Brooklyn Zoo,Ol' Dirty Bastard,90's Hip Hop Ultimate Collection,0.704,0.701,-8.031,0.46,0.549,0.0,0.664,0.618,92.032,5
30eW6IlBK3wCwcB8TsPXua,Hip 2 Da Game,Lord Finesse,90's Hip Hop Ultimate Collection,0.769,0.752,-6.0,0.324,0.031,2.79e-06,0.0564,0.527,90.225,5
56whVbEPZ2bRA5VboQPned,Livin' Proof,Group Home,90's Hip Hop Ultimate Collection,0.808,0.765,-7.363,0.302,0.00916,0.000196,0.0515,0.761,92.044,5
67mtN6BlsJR0LVyzvNZnGt,Tonight's Da Night,Redman,90's Hip Hop Ultimate Collection,0.697,0.687,-11.111,0.379,0.26,4.8e-05,0.403,0.866,90.247,5
6wbBrsE2H2pupmnfoVSY6w,Come Clean - E New Y Radio,Jeru The Damaja,90's Hip Hop Ultimate Collection,0.812,0.778,-13.957,0.292,0.6,4.39e-05,0.11,0.599,87.713,5
3H1WufSXLnOPckdJnFDbtF,Leflaur Leflah Eshkoshka,Heltah Skeltah,90's Hip Hop Ultimate Collection,0.812,0.555,-10.879,0.353,0.0236,0.0,0.132,0.698,92.062,5
61VlApj8p2ZaP0WTunTrKT,Give Up the Goods (Just Step) (feat. Big Noyd),Mobb Deep,90's Hip Hop Ultimate Collection,0.782,0.597,-6.399,0.335,0.0568,0.0,0.582,0.528,94.631,5
5LN1B9uVAVleCZ2euGarvi,MVP,Big L,90's Hip Hop Ultimate Collection,0.857,0.672,-5.934,0.16,0.0649,0.0,0.355,0.671,86.777,4
0yf6ORR6kV4iEn6T78XKbZ,Wrong Side of da Tracks,Artifacts,90's Hip Hop Ultimate Collection,0.861,0.56,-9.974,0.299,0.148,2.7e-05,0.439,0.634,88.299,5
3nqnWEZnYoetfO2ksMZZVK,I Like It (I Wanna Be Where You Are),Grand Puba,90's Hip Hop Ultimate Collection,0.865,0.641,-6.652,0.162,0.0611,0.000107,0.218,0.762,95.307,4
1h20yRsf5WeuHbohrlfcCt,Me Or The Papes,Jeru The Damaja,90's Hip Hop Ultimate Collection,0.687,0.597,-10.741,0.374,0.0314,0.0,0.0348,0.804,169.691,5
6xMlblO0n8nfnoHOr86i2r,How Many MC's...,Black Moon,90's Hip Hop Ultimate Collection,0.876,0.657,-11.17,0.169,0.0171,0.00188,0.217,0.595,88.966,4
2QECh0fEPnaTxRWsVBrUz7,Supa Star,Group Home,90's Hip Hop Ultimate Collection,0.707,0.776,-7.378,0.278,0.0195,2.05e-06,0.216,0.379,91.283,5
5hHdrN23SMuJkAsoyUcN24,Danger - Original Mix,Blahzay Blahzay,90's Hip Hop Ultimate Collection,0.723,0.739,-7.943,0.401,0.403,0.0,0.365,0.805,177.886,5
0hvxqftYCZT406ElE03giM,Mad Izm,Channel Live,90's Hip Hop Ultimate Collection,0.901,0.655,-10.085,0.273,0.00743,0.00629,0.173,0.807,96.005,5
2mehHNForRahnPueLQAgfv,Next Level - Nyte Time Mix,Showbiz & A.G.,90's Hip Hop Ultimate Collection,0.87,0.498,-12.095,0.29,0.000671,0.000389,0.0551,0.489,92.887,5
6GlDfTScLM2wxG7r2LUUCT,Baknaffek,Das EFX,90's Hip Hop Ultimate Collection,0.814,0.531,-11.559,0.194,0.00415,7.02e-05,0.27,0.252,95.187,5
4dmh3OPtAhbEybhGoOG9TE,Liquid Swords,GZA,90's Hip Hop Ultimate Collection,0.798,0.624,-7.249,0.391,0.417,1.01e-05,0.34,0.347,89.02,5
3UhwS81S9L7i2byZCrhSAv,Funky Child,Lords Of The Underground,90's Hip Hop Ultimate Collection,0.857,0.635,-9.532,0.198,0.0355,0.00345,0.13,0.53,96.589,5
3MnwLa9KRUiv2gNFtWPvib,C'Mon wit da Git Down,Artifacts,90's Hip Hop Ultimate Collection,0.651,0.61,-6.078,0.312,0.109,1.1e-05,0.169,0.741,166.079,5
4dTtYVQzlwBMpVyQ4h3wy2,The What,The Notorious B.I.G.,90's Hip Hop Ultimate Collection,0.622,0.711,-8.213,0.414,0.186,0.0,0.107,0.734,173.396,5
0DO5Qkdbtym514lDNy6LC2,Ill Street Blues (Illest Version),Kool G Rap & DJ Polo,90's Hip Hop Ultimate Collection,0.723,0.57,-12.316,0.463,0.111,0.0,0.174,0.918,178.112,5
3enjxX3aOAsFyaKeH1O9jO,Sound Bwoy Bureill,Smif-N-Wessun,90's Hip Hop Ultimate Collection,0.708,0.305,-14.003,0.817,0.138,3.08e-06,0.139,0.691,174.154,5
4m3gxoAguorjKhon1lclXI,No Fear,O.G.C.,90's Hip Hop Ultimate Collection,0.868,0.51,-13.14,0.307,0.337,0.0,0.0738,0.781,89.866,5
3RxF3Mz5wprRMopI8fp9uF,Crooklyn - Crooklyn/Soundtrack Version,Crooklyn Dodgers,90's Hip Hop Ultimate Collection,0.842,0.478,-9.742,0.221,0.0234,1.91e-05,0.892,0.595,95.457,1
4sMH75ctV0RVSOHZqXJpHD,It's Been A Long Time,Rakim,90's Hip Hop Ultimate Collection,0.745,0.547,-7.409,0.295,0.00958,2.91e-05,0.0844,0.858,177.398,5
4sAHukt0TkE08mpMNgNwcp,I Got Cha Opin,Black Moon,90's Hip Hop Ultimate Collection,0.726,0.398,-12.767,0.241,0.213,0.155,0.127,0.536,91.599,0
3i0apBJdGSY2F24yHUSdkP,360 (What Goes Around),Grand Puba,90's Hip Hop Ultimate Collection,0.945,0.364,-12.81,0.164,0.0634,0.0,0.0938,0.852,102.39,4
2TE1FOBGJ0h7xxIFUjppmd,Street Struck,Big L,90's Hip Hop Ultimate Collection,0.773,0.63,-8.039,0.432,0.142,1.92e-06,0.237,0.677,173.922,5
1v5cgIyffYtfEx0swttdoE,Bring Da Ruckus,Wu-Tang Clan,90's Hip Hop Ultimate Collection,0.794,0.627,-9.431,0.36,0.234,0.0,0.35,0.518,87.554,5
4LaiF2h7gsybmURceGYLqh,Clan In Da Front,Wu-Tang Clan,90's Hip Hop Ultimate Collection,0.707,0.617,-12.519,0.303,0.22,0.00018,0.13,0.594,96.051,5
